Date,Open
2/1/12,12632.75977
1/31/12,12654.78027
1/30/12,12659.16992
1/27/12,12733.9502
1/26/12,12756.95996
1/25/12,12673.62988
1/24/12,12708.37012
1/23/12,12720.25
1/20/12,12623.83008
1/19/12,12578.19043
1/18/12,12474.69043
1/17/12,12423.12012
1/13/12,12469.95996
1/12/12,12449.91016
1/11/12,12459.51953
1/10/12,12394.50977
1/9/12,12359.30957
1/6/12,12407.4502
1/5/12,12418.41992
1/4/12,12392.45996
1/3/12,12221.19043
12/30/11,12286.28027
12/29/11,12152.32031
12/28/11,12288.84961
12/27/11,12293.46973
12/23/11,12169.87988
12/22/11,12107.58984
12/21/11,12103.58008
12/20/11,11769.20996
12/19/11,11866.54004
12/16/11,11870.25
12/15/11,11825.29004
12/14/11,11949.71973
12/13/11,12018.66016
12/12/11,12181.08008
12/9/11,11996.03027
12/8/11,12195.91016
12/7/11,12144.41016
12/6/11,12097.75
12/5/11,12021.54004
12/2/11,12022.37012
12/1/11,12046.20996
11/30/11,11559.26953
11/29/11,11523.00977
11/28/11,11232.46973
11/25/11,11251.87988
11/23/11,11492.74023
11/22/11,11542.38965
11/21/11,11795.54981
11/18/11,11768.98047
11/17/11,11905.66992
11/16/11,12084.74023
11/15/11,12077.91992
11/14/11,12153
11/11/11,11896.28027
11/10/11,11780.03027
11/9/11,12166.40039
11/8/11,12055.51953
11/7/11,11983.01953
11/4/11,12043.41016
11/3/11,11835.58984
11/2/11,11658.49023
11/1/11,11951.53027
10/31/11,12229.21973
10/28/11,12207.33984
10/27/11,11872.07031
10/26/11,11707.75977
10/25/11,11912.62988
10/24/11,11807.95996
10/21/11,11543.21973
10/20/11,11502.12988
10/19/11,11577.54004
10/18/11,11396.16992
10/17/11,11643.34961
10/14/11,11478.96973
10/13/11,11518.08984
10/12/11,11417.36035
10/11/11,11432.79981
10/10/11,11104.55957
10/7/11,11123.41016
10/6/11,10939.87012
10/5/11,10800.46973
10/4/11,10651.44043
10/3/11,10912.09961
9/30/11,11152.32031
9/29/11,11012.79004
9/28/11,11189.09961
9/27/11,11045.23047
9/26/11,10771.78027
9/23/11,10732.76953
9/22/11,11121.88965
9/21/11,11408.58008
9/20/11,11401.46973
9/19/11,11506.82031
9/16/11,11433.70996
9/15/11,11247.71973
9/14/11,11106.83008
9/13/11,11054.99023
9/12/11,10990.00977
9/9/11,11294.59961
9/8/11,11414.86035
9/7/11,11137.62988
9/6/11,11237.30957
9/2/11,11492.05957
9/1/11,11613.29981
8/31/11,11560.48047
8/30/11,11532.12988
8/29/11,11286.65039
8/26/11,11149.82031
8/25/11,11321.01953
8/24/11,11175.78027
8/23/11,10854.58008
8/22/11,10820.37012
8/19/11,10989.75
8/18/11,11406.26953
8/17/11,11392.00977
8/16/11,11480.48047
8/15/11,11269.84961
8/12/11,11143.45996
8/11/11,10729.84961
8/10/11,11228
8/9/11,10810.91016
8/8/11,11433.92969
8/5/11,11383.98047
8/4/11,11893.86035
8/3/11,11863.74023
8/2/11,12129.76953
8/1/11,12144.21973
7/29/11,12239.36035
7/28/11,12301.71973
7/27/11,12498.41992
7/26/11,12592.12012
7/25/11,12679.71973
7/22/11,12724.70996
7/21/11,12567.07031
7/20/11,12583.67969
7/19/11,12386.03027
7/18/11,12475.11035
7/15/11,12437.12012
7/14/11,12491.53027
7/13/11,12447.33008
7/12/11,12505.54004
7/11/11,12655.62012
7/8/11,12717.90039
7/7/11,12627.23047
7/6/11,12562.46973
7/5/11,12569.87012
7/1/11,12414.33984
6/30/11,12262.25
6/29/11,12187.62988
6/28/11,12043.55957
6/27/11,11934.66016
6/24/11,12049.24023
6/23/11,12108.34961
6/22/11,12189.70996
6/21/11,12081.33008
6/20/11,12004.28027
6/17/11,11962.66016
6/16/11,11896.12988
6/15/11,12075.12012
6/14/11,11951.37988
6/13/11,11945.33008
6/10/11,12124.16992
6/9/11,12049.46973
6/8/11,12066.26953
6/7/11,12090.17969
6/6/11,12151.19043
6/3/11,12247.79981
6/2/11,12289.61035
6/1/11,12569.41016
5/31/11,12443.40039
5/27/11,12398.05957
5/26/11,12391.62988
5/25/11,12355.4502
5/24/11,12381.57031
5/23/11,12511.36035
5/20/11,12604.71973
5/19/11,12561.45996
5/18/11,12471.78027
5/17/11,12541.33008
5/16/11,12594.76953
5/13/11,12695.65039
5/12/11,12629.95996
5/11/11,12745.87012
5/10/11,12685.12988
5/9/11,12637.83008
5/6/11,12580.75977
5/5/11,12723.65039
5/4/11,12806.29004
5/3/11,12806.37988
5/2/11,12810.16016
4/29/11,12763.45996
4/28/11,12689.90039
4/27/11,12592.23047
4/26/11,12480.86035
4/25/11,12505.99023
4/21/11,12453.62012
4/20/11,12266.75
4/19/11,12201.44043
4/18/11,12339.70996
4/15/11,12285.4502
4/14/11,12270.24023
4/13/11,12263.65039
4/12/11,12381.19043
4/11/11,12380.42969
4/8/11,12409.87012
4/7/11,12426.4502
4/6/11,12386.66016
4/5/11,12402.08008
4/4/11,12374.59961
4/1/11,12321.01953
3/31/11,12350.75977
3/30/11,12280.07031
3/29/11,12194.48047
3/28/11,12221.19043
3/25/11,12170.70996
3/24/11,12087.54004
3/23/11,12018.40039
3/22/11,12036.37012
3/21/11,11860.11035
3/18/11,11777.23047
3/17/11,11614.88965
3/16/11,11854.2002
3/15/11,11988.69043
3/14/11,12042.12988
3/11/11,11976.95996
3/10/11,12211.42969
3/9/11,12211.16016
3/8/11,12085.87012
3/7/11,12171.08984
3/4/11,12258.87988
3/3/11,12068.00977
3/2/11,12057.33984
3/1/11,12226.49023
2/28/11,12130.4502
2/25/11,12060.92969
2/24/11,12104.55957
2/23/11,12211.80957
2/22/11,12389.74023
2/18/11,12318.66992
2/17/11,12287.71973
2/16/11,12219.79004
2/15/11,12266.75
2/14/11,12266.83008
2/11/11,12227.78027
2/10/11,12239.66016
2/9/11,12229.29004
2/8/11,12152.7002
2/7/11,12092.37988
2/4/11,12061.73047
2/3/11,12040.67969
2/2/11,12038.26953
2/1/11,11892.5
1/31/11,11824.38965
1/28/11,11990.36035
1/27/11,11985.36035
1/26/11,11978.84961
1/25/11,11980.51953
1/24/11,11873.42969
1/21/11,11822.9502
1/20/11,11823.7002
1/19/11,11834.20996
1/18/11,11783.82031
1/14/11,11732.12988
1/13/11,11753.7002
1/12/11,11673.62012
1/11/11,11638.50977
1/10/11,11672.33984
1/7/11,11696.86035
1/6/11,11716.92969
1/5/11,11688.61035
1/4/11,11670.90039
1/3/11,11577.42969
12/31/10,11569.33008
12/30/10,11585.37988
12/29/10,11572.74023
12/28/10,11554.79981
12/27/10,11572.80957
12/23/10,11559.11035
12/22/10,11532.16992
12/21/10,11478.36035
12/20/10,11491.29981
12/17/10,11499.01953
12/16/10,11457.92969
12/15/10,11475.63965
12/14/10,11429.24023
12/13/10,11406.16016
12/10/10,11370.05957
12/9/10,11370.44043
12/8/10,11354.4502
12/7/10,11363.84961
12/6/10,11381.33008
12/3/10,11361.87988
12/2/10,11255.92969
12/1/10,11007.23047
11/30/10,11049.71973
11/29/10,11083.75
11/26/10,11183.5
11/24/10,11037.34961
11/23/10,11177.59961
11/22/10,11201.66016
11/19/10,11180.76953
11/18/10,11010.49023
11/17/10,11017.83008
11/16/10,11194.7002
11/15/10,11194.01953
11/12/10,11281.28027
11/11/10,11326.69043
11/10/10,11342.80957
11/9/10,11403.58984
11/8/10,11439.54004
11/5/10,11435.21973
11/4/10,11216.65039
11/3/10,11184.87988
11/2/10,11125.21973
11/1/10,11120.29981
10/29/10,11120.4502
10/28/10,11127.33984
10/27/10,11168.40039
10/26/10,11163.13965
10/25/10,11133.40039
10/22/10,11146.41016
10/21/10,11105.24023
10/20/10,10974.51953
10/19/10,11139.59961
10/18/10,11062.62988
10/15/10,11096.00977
10/14/10,11096.99023
10/13/10,11022.82031
10/12/10,11010.79004
10/11/10,11006.92969
10/8/10,10948.5
10/7/10,10968.41016
10/6/10,10936.79004
10/5/10,10752.78027
10/4/10,10828.84961
10/1/10,10789.71973
9/30/10,10836.04004
9/29/10,10857.98047
9/28/10,10809.16992
9/27/10,10860.03027
9/24/10,10664.38965
9/23/10,10738.48047
9/22/10,10761.11035
9/21/10,10753.38965
9/20/10,10608.08008
9/17/10,10595.54981
9/16/10,10571.75
9/15/10,10526.41992
9/14/10,10544.73047
9/13/10,10458.59961
9/10/10,10415.00977
9/9/10,10388.13965
9/8/10,10338.49023
9/7/10,10446.79981
9/3/10,10321.91992
9/2/10,10270.08008
9/1/10,10016.00977
8/31/10,10006.41992
8/30/10,10145.58008
8/27/10,9982.179688
8/26/10,10059.90039
8/25/10,10040.15039
8/24/10,10173.04981
8/23/10,10215.50977
8/20/10,10270.98047
8/19/10,10411.15039
8/18/10,10398.58984
8/17/10,10297.62988
8/16/10,10303.07031
8/13/10,10320.33008
8/12/10,10361.58008
8/11/10,10631.82031
8/10/10,10696.62988
8/9/10,10654.62012
8/6/10,10668.54981
8/5/10,10679.66992
8/4/10,10630.2002
8/3/10,10673.91992
8/2/10,10468.82031
7/30/10,10465.19043
7/29/10,10498.94043
7/28/10,10537.00977
7/27/10,10525.28027
7/26/10,10424.16992
7/23/10,10321.16016
7/22/10,10121.80957
7/21/10,10226.01953
7/20/10,10151.48047
7/19/10,10098.12012
7/16/10,10356.2002
7/15/10,10367.09961
7/14/10,10370.95996
7/13/10,10217.54981
7/12/10,10199.24023
7/9/10,10138.99023
7/8/10,10019.25977
7/7/10,9743.620117
7/6/10,9686.480469
7/2/10,9732.530273
7/1/10,9773.269531
6/30/10,9868.339844
6/29/10,10135.71973
6/28/10,10143.04981
6/25/10,10153.48047
6/24/10,10297.08008
6/23/10,10293.29981
6/22/10,10441.9502
6/21/10,10452.45996
6/18/10,10435
6/17/10,10409.98047
6/16/10,10404.24023
6/15/10,10192.40039
6/14/10,10211.83008
6/11/10,10166.78027
6/10/10,9901.669922
6/9/10,9941.570312
6/8/10,9812.94043
6/7/10,9931.75
6/4/10,10249.61035
6/3/10,10250.66992
6/2/10,10025.61035
6/1/10,10133.94043
5/28/10,10258
5/27/10,9971.730469
5/26/10,10045.11035
5/25/10,10061.42969
5/24/10,10193.45996
5/21/10,10063.92969
5/20/10,10440.20996
5/19/10,10505.7002
5/18/10,10625.4502
5/17/10,10616.98047
5/14/10,10780.67969
5/13/10,10896.61035
5/12/10,10742.15039
5/11/10,10780
5/10/10,10386.17969
5/7/10,10519.41992
5/6/10,10868.12012
5/5/10,10918.40039
5/4/10,11149.48047
5/3/10,11009.59961
4/30/10,11168.23047
4/29/10,11045.63965
4/28/10,10988.87012
4/27/10,11203.66992
4/26/10,11205.11035
4/23/10,11132.17969
4/22/10,11119.78027
4/21/10,11116.91016
4/20/10,11093.11035
4/19/10,11018.36035
4/16/10,11143.66016
4/15/10,11122.95996
4/14/10,11020.7002
4/13/10,11006.71973
4/12/10,10996.75
4/9/10,10926.91992
4/8/10,10896.99023
4/7/10,10961.9502
4/6/10,10972.49023
4/5/10,10927.4502
4/1/10,10857.30957
3/31/10,10907.33984
3/30/10,10895.01953
3/29/10,10849.23047
3/26/10,10841.29004
3/25/10,10837.50977
3/24/10,10887.62012
3/23/10,10787.17969
3/22/10,10741
3/19/10,10780
3/18/10,10733.44043
3/17/10,10686.36035
3/16/10,10642.53027
3/15/10,10623.41016
3/12/10,10611.76953
3/11/10,10560.98047
3/10/10,10560.12988
3/9/10,10552.24023
3/8/10,10563.78027
3/5/10,10445.12988
3/4/10,10396.53027
3/3/10,10406.28027
3/2/10,10404.16016
3/1/10,10326.09961
2/26/10,10321.41016
2/25/10,10366.59961
2/24/10,10284
2/23/10,10383.16016
2/22/10,10402.42969
2/19/10,10387.76953
2/18/10,10309.38965
2/17/10,10261.48047
2/16/10,10100.80957
2/12/10,10137.23047
2/11/10,10037.84961
2/10/10,10055.45996
2/9/10,9910.280273
2/8/10,10005.42969
2/5/10,10003.69043
2/4/10,10273.12012
2/3/10,10291.73047
2/2/10,10186.12988
2/1/10,10068.99023
1/29/10,10122.04004
1/28/10,10236.91992
1/27/10,10194.29004
1/26/10,10195.34961
1/25/10,10175.09961
1/22/10,10389.58008
1/21/10,10603.91016
1/20/10,10719.69043
1/19/10,10608.37012
1/15/10,10706.99023
1/14/10,10680.16016
1/13/10,10628.08984
1/12/10,10662.86035
1/11/10,10620.30957
1/8/10,10606.40039
1/7/10,10571.11035
1/6/10,10564.71973
1/5/10,10584.55957
1/4/10,10430.69043
12/31/09,10548.50977
12/30/09,10544.36035
12/29/09,10547.83008
12/28/09,10517.91016
12/24/09,10467.12012
12/23/09,10464.32031
12/22/09,10414.66992
12/21/09,10330.09961
12/18/09,10309.38965
12/17/09,10439.99023
12/16/09,10449.80957
12/15/09,10499.30957
12/14/09,10471.28027
12/11/09,10403.41016
12/10/09,10336
12/9/09,10282.84961
12/8/09,10385.41992
12/7/09,10386.86035
12/4/09,10368.57031
12/3/09,10455.62988
12/2/09,10470.44043
12/1/09,10343.82031
11/30/09,10309.76953
11/27/09,10452.23047
11/25/09,10432.95996
11/24/09,10451.25
11/23/09,10320.12988
11/20/09,10327.91016
11/19/09,10425.33008
11/18/09,10426.26953
11/17/09,10404.76953
11/16/09,10267.53027
11/13/09,10197.84961
11/12/09,10289.82031
11/11/09,10247.41992
11/10/09,10223.00977
11/9/09,10020.62012
11/6/09,10001.34961
11/5/09,9807.799805
11/4/09,9767.299805
11/3/09,9787.469727
11/2/09,9712.129883
10/30/09,9961.519531
10/29/09,9762.910156
10/28/09,9881.110352
10/27/09,9868.339844
10/26/09,9972.330078
10/23/09,10099.90039
10/22/09,9946.179688
10/21/09,10038.83984
10/20/09,10092.41992
10/19/09,9996.669922
10/16/09,10061.36035
10/15/09,10014.87988
10/14/09,9873.549805
10/13/09,9883.980469
10/12/09,9865.240234
10/9/09,9786.040039
10/8/09,9728.219727
10/7/09,9725.69043
10/6/09,9601.259766
10/5/09,9488.730469
10/2/09,9507.620117
10/1/09,9711.599609
9/30/09,9741.830078
9/29/09,9789.740234
9/28/09,9663.230469
9/25/09,9706.679688
9/24/09,9749.990234
9/23/09,9830.629883
9/22/09,9779.610352
9/21/09,9818.610352
9/18/09,9784.75
9/17/09,9789.820312
9/16/09,9683.709961
9/15/09,9626.419922
9/14/09,9598.080078
9/11/09,9625.44043
9/10/09,9546.540039
9/9/09,9496.589844
9/8/09,9440.129883
9/4/09,9345.360352
9/3/09,9282.030273
9/2/09,9306.209961
9/1/09,9492.320312
8/31/09,9542.910156
8/28/09,9582.740234
8/27/09,9541.629883
8/26/09,9538.610352
8/25/09,9509.209961
8/24/09,9506.179688
8/21/09,9347.860352
8/20/09,9278.549805
8/19/09,9208.679688
8/18/09,9134.360352
8/17/09,9313.849609
8/14/09,9398.040039
8/13/09,9362.290039
8/12/09,9236.05957
8/11/09,9334.330078
8/10/09,9368.410156
8/7/09,9258.450195
8/6/09,9277.19043
8/5/09,9315.360352
8/4/09,9285.049805
8/3/09,9173.650391
7/31/09,9154.610352
7/30/09,9072.839844
7/29/09,9092.339844
7/28/09,9106.919922
7/27/09,9093.089844
7/24/09,9066.110352
7/23/09,8882.30957
7/22/09,8912.389648
7/21/09,8848.150391
7/20/09,8746.049805
7/17/09,8711.889648
7/16/09,8612.660156
7/15/09,8363.950195
7/14/09,8331.370117
7/13/09,8146.52002
7/10/09,8182.490234
7/9/09,8179.009766
7/8/09,8163.600098
7/7/09,8324.950195
7/6/09,8280.740234
7/2/09,8503
7/1/09,8447.530273
6/30/09,8528.929688
6/29/09,8440.129883
6/26/09,8468.540039
6/25/09,8299.25
6/24/09,8323.509766
6/23/09,8340.44043
6/22/09,8538.519531
6/19/09,8556.959961
6/18/09,8496.730469
6/17/09,8504.360352
6/16/09,8612.44043
6/15/09,8798.5
6/12/09,8770.009766
6/11/09,8736.230469
6/10/09,8763.660156
6/9/09,8764.830078
6/8/09,8759.349609
6/5/09,8751.75
6/4/09,8675.280273
6/3/09,8740.070312
6/2/09,8721.599609
6/1/09,8501.530273
5/29/09,8404.040039
5/28/09,8300.5
5/27/09,8473.650391
5/26/09,8277.320312
5/22/09,8292.209961
5/21/09,8416.070312
5/20/09,8471.820312
5/19/09,8502.480469
5/18/09,8270.150391
5/15/09,8326.219727
5/14/09,8285.919922
5/13/09,8461.799805
5/12/09,8419.169922
5/11/09,8569.230469
5/8/09,8410.730469
5/7/09,8512.280273
5/6/09,8403.480469
5/5/09,8425.549805
5/4/09,8213.599609
5/1/09,8167.410156
4/30/09,8188.509766
4/29/09,8018.310059
4/28/09,8023.560059
4/27/09,8073.819824
4/24/09,7957.450195
4/23/09,7886.810059
4/22/09,7964.779785
4/21/09,7841.72998
4/20/09,8128.939941
4/17/09,8125.430176
4/16/09,8029.140137
4/15/09,7914.919922
4/14/09,8057.410156
4/13/09,8082.02002
4/9/09,7839.890137
4/8/09,7788.680176
4/7/09,7968.919922
4/6/09,8016.160156
4/3/09,7980.629883
4/2/09,7763.990234
4/1/09,7606.129883
3/31/09,7523.77002
3/30/09,7773.310059
3/27/09,7922.569824
3/26/09,7752.359863
3/25/09,7659.810059
3/24/09,7773.470215
3/23/09,7279.25
3/20/09,7402.310059
3/19/09,7489.680176
3/18/09,7395.700195
3/17/09,7218
3/16/09,7225.330078
3/13/09,7167.350098
3/12/09,6932.390137
3/11/09,6923.129883
3/10/09,6547.009766
3/9/09,6625.740234
3/6/09,6595.160156
3/5/09,6874.009766
3/4/09,6726.5
3/3/09,6764.810059
3/2/09,7056.47998
2/27/09,7180.970215
2/26/09,7269.060059
2/25/09,7349.580078
2/24/09,7115.339844
2/23/09,7365.990234
2/20/09,7461.490234
2/19/09,7555.22998
2/18/09,7546.350098
2/17/09,7845.629883
2/13/09,7933
2/12/09,7931.970215
2/11/09,7887.049805
2/10/09,8269.360352
2/9/09,8281.379883
2/6/09,8056.379883
2/5/09,7954.830078
2/4/09,8070.319824
2/3/09,7936.990234
2/2/09,8000.620117
1/30/09,8149.009766
1/29/09,8373.05957
1/28/09,8175.930176
1/27/09,8117.390137
1/26/09,8078.040039
1/23/09,8108.790039
1/22/09,8224.429688
1/21/09,7949.169922
1/20/09,8279.629883
1/16/09,8215.669922
1/15/09,8196.240234
1/14/09,8446.009766
1/13/09,8474.610352
1/12/09,8599.259766
1/9/09,8738.799805
1/8/09,8769.94043
1/7/09,8996.94043
1/6/09,8954.570312
1/5/09,9027.129883
1/2/09,8772.25
12/31/08,8666.480469
12/30/08,8487.509766
12/29/08,8515.870117
12/26/08,8468.709961
12/24/08,8416.860352
12/23/08,8518.650391
12/22/08,8573.370117
12/19/08,8606.5
12/18/08,8823.94043
12/17/08,8921.910156
12/16/08,8565.650391
12/15/08,8628.80957
12/12/08,8563.099609
12/11/08,8750.129883
12/10/08,8693
12/9/08,8934.099609
12/8/08,8637.650391
12/5/08,8376.080078
12/4/08,8587.070312
12/3/08,8409.139648
12/2/08,8153.75
12/1/08,8826.889648
11/28/08,8724.700195
11/26/08,8464.490234
11/25/08,8445.139648
11/24/08,8048.089844
11/21/08,7552.370117
11/20/08,7995.529785
11/19/08,8420.69043
11/18/08,8273.339844
11/17/08,8494.839844
11/14/08,8822.19043
11/13/08,8281.139648
11/12/08,8684.519531
11/11/08,8864.320312
11/10/08,8946.599609
11/7/08,8696.030273
11/6/08,9134.009766
11/5/08,9616.599609
11/4/08,9323.889648
11/3/08,9326.040039
10/31/08,9179.089844
10/30/08,9004.660156
10/29/08,9062.330078
10/28/08,8178.720215
10/27/08,8375.919922
10/24/08,8683.209961
10/23/08,8519.769531
10/22/08,9027.839844
10/21/08,9262.799805
10/20/08,8852.299805
10/17/08,8975.349609
10/16/08,8577.040039
10/15/08,9301.910156
10/14/08,9388.969727
10/13/08,8462.419922
10/10/08,8568.669922
10/9/08,9261.69043
10/8/08,9437.230469
10/7/08,9955.419922
10/6/08,10322.51953
10/3/08,10483.95996
10/2/08,10825.54004
10/1/08,10847.40039
9/30/08,10371.58008
9/29/08,11139.62012
9/26/08,11019.04004
9/25/08,10827.16992
9/24/08,10850.01953
9/23/08,11015.69043
9/22/08,11394.41992
9/19/08,11027.50977
9/18/08,10609.00977
9/17/08,11056.58008
9/16/08,10905.62012
9/15/08,11416.37012
9/12/08,11429.32031
9/11/08,11264.44043
9/10/08,11233.91016
9/9/08,11514.73047
9/8/08,11224.87012
9/5/08,11185.62988
9/4/08,11532.48047
9/3/08,11506.00977
9/2/08,11545.62988
8/29/08,11713.23047
8/28/08,11499.87012
8/27/08,11412.45996
8/26/08,11383.55957
8/25/08,11626.19043
8/22/08,11426.79004
8/21/08,11415.23047
8/20/08,11345.94043
8/19/08,11478.08984
8/18/08,11659.65039
8/15/08,11611.20996
8/14/08,11532.07031
8/13/08,11632.80957
8/12/08,11781.7002
8/11/08,11729.66992
8/8/08,11432.08984
8/7/08,11655.41992
8/6/08,11603.63965
8/5/08,11286.01953
8/4/08,11326.32031
8/1/08,11379.88965
7/31/08,11577.99023
7/30/08,11397.55957
7/29/08,11133.44043
7/28/08,11369.46973
7/25/08,11341.13965
7/24/08,11630.33984
7/23/08,11603.38965
7/22/08,11457.90039
7/21/08,11495.01953
7/18/08,11436.55957
7/17/08,11238.38965
7/16/08,10961.88965
7/15/08,11050.79981
7/14/08,11103.63965
7/11/08,11226.16992
7/10/08,11148.00977
7/9/08,11381.92969
7/8/08,11225.03027
7/7/08,11289.19043
7/3/08,11216
7/2/08,11382.33984
7/1/08,11344.63965
6/30/08,11345.7002
6/27/08,11452.84961
6/26/08,11808.57031
6/25/08,11805.30957
6/24/08,11842.36035
6/23/08,11843.83008
6/20/08,12062.19043
6/19/08,12029.05957
6/18/08,12158.67969
6/17/08,12269.65039
6/16/08,12306.86035
6/13/08,12144.58984
6/12/08,12089.62988
6/11/08,12286.33984
6/10/08,12277.70996
6/9/08,12210.12988
6/6/08,12602.74023
6/5/08,12388.80957
6/4/08,12391.86035
6/3/08,12503.2002
6/2/08,12637.66992
5/30/08,12647.36035
5/29/08,12593.87012
5/28/08,12542.90039
5/27/08,12479.62988
5/23/08,12620.90039
5/22/08,12597.69043
5/21/08,12824.94043
5/20/08,13026.04004
5/19/08,12985.41016
5/16/08,12992.74023
5/15/08,12891.29004
5/14/08,12825.12012
5/13/08,12872.08008
5/12/08,12745.54981
5/9/08,12860.67969
5/8/08,12814.34961
5/7/08,13010.82031
5/6/08,12968.88965
5/5/08,13056.57031
5/2/08,13012.53027
5/1/08,12818.33984
4/30/08,12831.4502
4/29/08,12870.37012
4/28/08,12890.75977
4/25/08,12848.37988
4/24/08,12764.67969
4/23/08,12721.4502
4/22/08,12825.01953
4/21/08,12850.91016
4/18/08,12626.75977
4/17/08,12617.40039
4/16/08,12371.50977
4/15/08,12302.05957
4/14/08,12324.76953
4/11/08,12579.78027
4/10/08,12526.78027
4/9/08,12574.65039
4/8/08,12602.66016
4/7/08,12612.58984
4/4/08,12626.03027
4/3/08,12605.83008
4/2/08,12651.66992
4/1/08,12266.63965
3/31/08,12215.91992
3/28/08,12303.91992
3/27/08,12421.87988
3/26/08,12531.79004
3/25/08,12547.33984
3/24/08,12361.96973
3/20/08,12102.42969
3/19/08,12391.51953
3/18/08,11975.91992
3/17/08,11946.4502
3/14/08,12146.38965
3/13/08,12096.49023
3/12/08,12148.61035
3/11/08,11741.33008
3/10/08,11893.04004
3/7/08,12039.08984
3/6/08,12254.58984
3/5/08,12204.92969
3/4/08,12259.13965
3/3/08,12264.36035
2/29/08,12579.58008
2/28/08,12689.28027
2/27/08,12683.54004
2/26/08,12569.48047
2/25/08,12380.76953
2/22/08,12281.08984
2/21/08,12426.84961
2/20/08,12333.30957
2/19/08,12349.58984
2/15/08,12376.66016
2/14/08,12551.50977
2/13/08,12368.12012
2/12/08,12241.55957
2/11/08,12181.88965
2/8/08,12248.46973
2/7/08,12196.2002
2/6/08,12257.25
2/5/08,12631.84961
2/4/08,12743.11035
2/1/08,12638.16992
1/31/08,12438.28027
1/30/08,12480.13965
1/29/08,12385.19043
1/28/08,12205.70996
1/25/08,12391.7002
1/24/08,12272.69043
1/23/08,11969.08008
1/22/08,12092.71973
1/18/08,12159.94043
1/17/08,12467.04981
1/16/08,12476.80957
1/15/08,12777.5
1/14/08,12613.78027
1/11/08,12850.74023
1/10/08,12733.11035
1/9/08,12590.20996
1/8/08,12820.90039
1/7/08,12801.15039
1/4/08,13046.55957
1/3/08,13044.12012
1/2/08,13261.82031
12/31/07,13364.16016
12/28/07,13361.23047
12/27/07,13549.16992
12/26/07,13547.9502
12/24/07,13450.73047
12/21/07,13241.66016
12/20/07,13206.45996
12/19/07,13231.98047
12/18/07,13168.66016
12/17/07,13339.2002
12/14/07,13515.11035
12/13/07,13473.98047
12/12/07,13434.79981
12/11/07,13726.87012
12/10/07,13623.54981
12/7/07,13618.26953
12/6/07,13445.84961
12/5/07,13244.00977
12/4/07,13311.24023
12/3/07,13368.21973
11/30/07,13314.25
11/29/07,13287.91016
11/28/07,12958.04004
11/27/07,12744.78027
11/26/07,12979.99023
11/23/07,12796.07031
11/21/07,13006.65039
11/20/07,12955.91992
11/19/07,13176.29981
11/16/07,13109.48047
11/15/07,13231.00977
11/14/07,13305.46973
11/13/07,12975.11035
11/12/07,13039.16016
11/9/07,13261.16992
11/8/07,13299.7002
11/7/07,13646.71973
11/6/07,13542.33984
11/5/07,13592.58008
11/2/07,13569.90039
11/1/07,13924.16016
10/31/07,13792.05957
10/30/07,13869.04004
10/29/07,13807.34961
10/26/07,13675.66016
10/25/07,13677.84961
10/24/07,13675.58008
10/23/07,13568.92969
10/22/07,13521.62012
10/19/07,13888.46973
10/18/07,13887.90039
10/17/07,13920.66016
10/16/07,13986.33984
10/15/07,14092.42969
10/12/07,14016.33984
10/11/07,14079.09961
10/10/07,14165.01953
10/9/07,14043.73047
10/8/07,14065.36035
10/5/07,13969.07031
10/4/07,13967.88965
10/3/07,14038.86035
10/2/07,14087.13965
10/1/07,13895.70996
9/28/07,13912.94043
9/27/07,13879.53027
9/26/07,13779.29981
9/25/07,13757.83984
9/24/07,13821.57031
9/21/07,13768.33008
9/20/07,13813.51953
9/19/07,13740.61035
9/18/07,13403.17969
9/17/07,13441.9502
9/14/07,13421.38965
9/13/07,13292.37988
9/12/07,13298.30957
9/11/07,13129.40039
9/10/07,13116.38965
9/7/07,13360.74023
9/6/07,13306.44043
9/5/07,13442.84961
9/4/07,13358.38965
8/31/07,13240.83984
8/30/07,13287.91016
8/29/07,13043.07031
8/28/07,13318.42969
8/27/07,13377.16016
8/24/07,13235.87988
8/23/07,13236.12988
8/22/07,13090.86035
8/21/07,13120.04981
8/20/07,13079.08008
8/17/07,12848.04981
8/16/07,12861.46973
8/15/07,13021.92969
8/14/07,13235.71973
8/13/07,13239.54004
8/10/07,13270.58984
8/9/07,13652.33008
8/8/07,13497.23047
8/7/07,13467.71973
8/6/07,13183.12988
8/3/07,13462.25
8/2/07,13357.82031
8/1/07,13211.08984
7/31/07,13360.66016
7/30/07,13266.20996
7/27/07,13472.67969
7/26/07,13783.12012
7/25/07,13718.25
7/24/07,13940.90039
7/23/07,13851.73047
7/20/07,14000.73047
7/19/07,13918.79004
7/18/07,13955.04981
7/17/07,13951.95996
7/16/07,13907.08984
7/13/07,13859.86035
7/12/07,13579.33008
7/11/07,13500.40039
7/10/07,13648.58984
7/9/07,13612.66016
7/6/07,13559.00977
7/5/07,13576.24023
7/3/07,13531.53027
7/2/07,13409.59961
6/29/07,13422.61035
6/28/07,13427.48047
6/27/07,13336.92969
6/26/07,13352.37012
6/25/07,13360.08984
6/22/07,13545.03027
6/21/07,13486.66016
6/20/07,13636.55957
6/19/07,13611.67969
6/18/07,13639
6/15/07,13556.65039
6/14/07,13482.42969
6/13/07,13287.62012
6/12/07,13424.38965
6/11/07,13424.38965
